start_time,end_time,text
1060.934,1064.27,"Sanchez says the air conditioning
contract went to..."
1064.48,1066.355,...Manuel Arrona of Key Biscayne.
1067.316,1070.484,"He works out of his house this week.
That's the number."
1077.492,1079.076,He's not answering.
1079.619,1081.788,I guess we should leave.
1081.998,1085.5,"Make a trip all the way here
to high society for nothing?"
1085.751,1088.044,"No. That's what they got windows for,
we can peek in."
1088.211,1091.173,"Yeah, that should be okay."
1095.178,1097.095,"- I tripped.
- The handle just opened?"
1097.346,1101.182,"- Right after I tripped, it opened.
- They must want us to come in."
1101.433,1102.768,Take a peek.
1104.019,1105.644,Hello.
1106.189,1108.022,We're your new neighbors.
1108.941,1110.901,"Don't be alarmed.
We're Negroes."
1111.152,1113.819,"No, man.
Too much bass in your voice."
1114.029,1116.405,"That scares white folks.
Sound like them."
1117.032,1120.16,"We were wondering if we can
borrow some brown sugar."
1126.792,1129.627,"- You fart?
- No, man."
1131.547,1133.048,Dead guy.
1144.184,1146.06,Looks like somebody's home.
1155.738,1158.198,Let me take a stab at this one.
1158.74,1161.076,"He sells the ventilation plans
to the bad guys."
1161.326,1164.496,"- He gets rich, but dead.
- You're right on that."
1165.163,1167.665,"- I'm going to go call Homicide.
- Wait."
1167.916,1169.917,"Why do you act like this
around corpses?"
1170.169,1172.461,It's cool. I just--
1173.338,1174.756,Please? Look around.
1176.424,1180.595,"The smell and the--
It's just unexpected, that's all."
1190.397,1193.107,"It's looks like our buddy Arrona
was a gambler."
1193.358,1195.026,"Got dog track, jai alai..."
1195.278,1198.445,"- Probably needed money to pay debts.
- Bookie."
1202.492,1203.701,"Damn, man."
1203.952,1205.619,"Watch where you swing
the dead leg."
1205.913,1207.247,"My bad, my bad."
1207.498,1210.0,"Damn this.
I'm calling Homicide."
1210.25,1212.001,I'm a narcotics cop.
1215.006,1217.048,Dead bodies...
1219.384,1220.634,...dead ends.
1226.893,1227.976,Maggots.
1231.98,1234.023,"What's wrong with you, man?"
1247.663,1249.788,"Hey, want to grab
a couple of burritos?"
1252.417,1255.961,"You drive almost slow enough
to drive Miss Daisy."
1258.257,1261.092,"Man, the transaction is done."
1261.301,1263.51,"We ain't got shit, so it's over."
1263.804,1266.181,"Relax. We got it before,
we'll get it again."
1266.473,1268.807,"You got it all figured out, don't you?"
1269.059,1270.644,You got to have faith.
1270.853,1274.271,"By the time we figured out how,
we'd be out of a job."
1274.522,1278.817,"Scratch that. Everybody in
the damn unit will be out of a job."
1279.069,1280.694,But don't worry.
1280.946,1283.865,"They tend to think
Mike Lowrey going to be all right."
1284.157,1288.202,"Especially since they think
you some rich kid playing cop."
1288.954,1291.623,"Look, man, I ain't got no trust fund."
1291.874,1295.085,"See, for me, no job, no check."
1295.377,1297.796,"That's like all the other guys
in the unit."
1298.088,1299.213,"At least, most of us."
1299.632,1301.715,So I'm playing cop now?
1303.009,1304.885,"This is a game?
I'm just joking?"
1305.179,1308.013,"You always wanting to be
Starsky or Hutch."
1310.308,1311.558,You know what?
1311.81,1314.229,I'm so sick of this bullshit.
1314.521,1317.982,"I'm supposed to apologize
for my family leaving me money?"
1318.233,1320.693,All I ever wanted to be was a cop.
1320.903,1323.238,"I get up early
and I take it to the max every day."
1323.489,1326.574,"I'm the first guy through the door
and the last to leave a crime scene."
1326.866,1329.035,So fuck you. And fuck them.
1329.244,1332.622,"And fuck anybody who got
a problem with Mike Lowrey."
1334.75,1337.167,"- I love you, man.
- Fuck you, Marcus."
1340.088,1341.381,I do.
1341.632,1343.048,"You're cool, man."
1343.342,1345.634,"- You're my partner.
- Shut up."
1345.928,1347.136,Slow-ass driver.
1347.387,1350.14,"- Driving like a bitch.
- Why I got to be all that?"
1350.391,1351.432,Slow-ass.
1351.683,1354.853,"I'll take us off this cliff,
keep fucking with me."
1355.73,1358.272,"Then it would be, what,
two bitches in the sea?"
1358.523,1360.9,"- Is that what you want?
- Shut up."
1361.152,1363.444,My wife know I ain't no bitch.
1365.03,1366.573,I'm a bad boy.
1366.781,1370.451,"Bad boys, bad boys
What you gonna do?"
1370.702,1373.288,"What you gonna do
When they come for you?"
1373.58,1375.623,Only models and that's all.
1375.875,1378.71,"Max just dropped by.
I got to go. Bye."
1380.671,1384.257,"You want me to call around
looking for the newly rich?"
1384.467,1388.303,"Are there any new guys partying a lot,
spending lots of money?"
1388.596,1390.763,"This guy called me
this morning, desperate..."
1390.972,1394.308,"...looking for new girls in town.
Are you available?"
1394.602,1396.269,It'll be a quick $2000.
1396.479,1397.644,I got plans with Julie.
1397.896,1399.814,"- She's your roommate, right?
- Yeah."
1400.106,1402.275,"So bring her.
She's cute, she's sexy."
1402.484,1405.987,"- She's not a working girl, Lois.
- Doesn't matter. He's on speedballs."
1406.279,1408.448,"He probably so messed up
he can't even get it up."
1408.699,1410.616,"All right, maybe we'll go check it out."
1410.826,1413.077,Could be the party I'm looking for.
1413.913,1416.663,"A party at the Biltmore.
That'll really rock."
1416.957,1418.333,I owe you one.
1418.792,1422.461,"Forget about it. I'll just deduct it from
the hundreds of favors I owe you."
1423.213,1425.214,"Am I becoming a guest
who won't leave?"
1425.465,1427.634,"No, I like having you live with me."
1427.843,1430.929,"I'm an out-of-work photographer
who doesn't know how to cook."
1431.262,1433.515,Not a big upside for you there.
1433.807,1437.684,"What hip individual inspired
this visit to the Biltmore?"
1437.853,1439.186,It's a favor for Mike Lowrey.
1439.355,1443.148,"Oh, right. The cop I think you're
a little bit in love with."
1443.442,1446.861,"Maybe I am.
But we're just friends."
1447.195,1450.323,"If I were in trouble,
he's the only person I'd call."
1450.532,1453.451,"I know, I know.
I think I've heard this before."
1457.832,1460.04,You must be Max. Welcome.
1460.291,1461.875,I'm Eddie.
1462.211,1464.336,To the Al Capone suite.
1464.547,1467.464,So I guess we're a little early.
1467.883,1471.051,"- This is my friend Julie.
- Julie."
1472.179,1474.263,"You like Al Capone, don't you?"
1475.348,1477.142,I hadn't thought about it much.
1479.06,1481.563,"I'm not kidding
about this being Capone's."
1481.855,1485.775,"He had the place
rigged with secret passageways."
1486.317,1488.569,"- 10 minutes, we're out of here.
- Five."
1488.737,1489.737,One drink.
1489.904,1493.074,"- One sip.
- Hey, what's the whispering about?"
1493.701,1495.076,Just girl chat.
1495.368,1496.911,Where's the bathroom?
1497.746,1499.497,Upstairs on your right.
1500.583,1502.208,Watch your step.
1503.919,1505.002,Come.
1505.796,1506.88,Sit.
1507.589,1509.757,Enjoy yourself. Relax.
1510.009,1513.344,"Eddie's got some favors
to play with."
1513.511,1514.929,"Yes, that he does."
1515.221,1517.891,"I should've told you sooner
about Eddie's private party."
1518.099,1521.102,"Well, now it's a surprise party."
1528.109,1532.07,"Okay, Max, I think we've been here
about 5 minutes too long."
1537.619,1540.538,"I see you treat yourself well, Eddie."
1545.627,1548.63,"I needed to blow off
a little steam after..."
1548.963,1550.923,"...the move, you know."
1551.133,1553.884,"So a little party with
a few friends, that's all."
1554.72,1556.971,I was going to invite you guys.
1557.472,1558.556,Invite?
1558.807,1560.974,Looks like I'm catering this.
1563.103,1566.396,"I was looking for my 2 keys of dope.
Now I know where they are."
1566.648,1568.9,Yours? It's our score.
1571.778,1573.445,"- And the girl?
- Nobody."
1574.114,1575.781,Just entertainment.
1576.241,1579.117,"- I'm Max.
- Nice to meet you, Max."
1581.247,1585.165,"I like a woman who
takes pride in her appearance."
1587.294,1588.627,Don't you?
1589.837,1592.464,"I hate when
a bitch lets herself slide."
1593.925,1597.929,"You look like a model in that dress.
Will you model for me?"
1605.604,1608.189,"Oh, great.
It's the goon squad."
1635.467,1638.303,"You were a cop.
You should know hookers talk."
1638.636,1641.431,"You couldn't wait 4 more days
until I made the deal?"
1641.682,1645.143,"- I can't work with that kind of stupidity!
- Stupidity?"
1645.56,1647.811,I got you connected inside.
1648.98,1651.398,I brought you my family.
1654.694,1657.029,It's my family now.
1657.405,1660.074,We're still friends.
1660.241,1662.951,"- What're you guys doing?
- You pissed him off."
1666.08,1667.832,"Jesus, you got blood on me again."
1668.875,1670.335,Someone's up there. Upstairs.
1673.172,1674.838,Get her. Move!
1680.22,1681.261,Get her!
1691.773,1693.023,What the fuck?
1712.086,1713.627,Shoot her!
1731.438,1732.646,"- I got her.
- I got her."
1732.897,1736.317,"- Bullshit, I got her.
- What do you know about shooting?"
1736.567,1738.318,I can't believe she made it.
1738.778,1740.488,"- Jesus.
- Are you serious?"
1740.739,1743.324,"- She jumped.
- Fuck."
1744.41,1747.828,"Find out who she worked for,
and find out where she lives."
1757.923,1759.84,It's about fucking time.
1761.634,1765.054,"Come here, look at this.
See this guy?"
1765.556,1766.763,"He's dead, right?"
1767.015,1769.182,"- Look familiar?
- Eddie Dominguez."
1769.476,1771.352,"- The ex-cop.
- Two points for you."
1771.561,1773.855,"And there's some
of our high-grade heroin over there."
1774.189,1776.816,That's a headline Sinclair will love.
1777.025,1778.859,No sign of forced entry.
1779.278,1781.362,"What the fuck is all this?
Looks like Beirut."
1781.654,1783.197,It's the Al Capone suite.
1783.949,1785.615,What can I say? Shit happens.
1786.367,1788.035,It's a shitty day.
1788.202,1789.494,Real shitty day.
1789.829,1792.874,"Looks like we've got two shades
of lipstick over here."
1793.125,1794.875,Someone's missing from the party.
1795.294,1796.669,Listen to me.
1796.878,1800.589,"Your only function in life now
is to find that person."
1800.84,1803.009,"It's the only good lead
we got all day."
1803.218,1805.803,I'll check all calls to the room.
1816.647,1818.732,What you got over there?
1829.912,1831.328,Cover her.
1834.833,1836.541,He knew the girl?
1849.431,1850.932,"Look, man."
1851.517,1854.352,"We'll get the witness
and get the fools who did this."
1855.269,1857.605,"See if you can
catch a ride with Howard."
1857.855,1858.897,Where you going?
1860.025,1863.568,"Checking calls made to Lois Fields.
Maxie worked for her."
1863.778,1866.948,"- I'll come with you.
- No, we'll catch up later."
1867.907,1868.95,You okay?
1870.201,1871.368,I'm cool.
1879.461,1880.752,Hello?
1887.385,1888.469,Shit.
