start_time,end_time,text
1410.368,1411.912,"brave, and true."
1414.163,1416.415,I wish I was as brave as you.
1417.0,1418.544,"There is no courage
without fear."
1419.252,1420.295,"But, Father..."
1420.378,1422.756,"You must be courageous, Mulan."
1423.632,1425.049,For your mother
1426.218,1427.301,and your sister.
1431.597,1432.849,For me.
1447.114,1448.699,It is my duty to fight.
1449.575,1452.035,"My honor to sacrifice
for the emperor."
1453.369,1456.289,"If I were your son,
you wouldn't have to."
1461.961,1464.756,"I would change nothing
about my life."
1469.094,1471.096,We should all get some rest.
1477.019,1478.936,I'm leaving in the morning.
1512.136,1516.557,"""Loyal, brave, and true."""
1566.107,1567.15,My sword.
1567.317,1569.569,My armor! It's gone!
1570.612,1572.029,Who would do such a thing?
1573.24,1575.032,The conscription scroll.
1578.828,1579.913,It was Mulan.
1580.079,1581.874,You must stop her.
1581.957,1583.709,"The Northern Invaders
will kill her!"
1583.791,1586.086,"If I expose her lie,
our own people will kill her."
1594.01,1597.221,"Ancestors, honored phoenix..."
1598.265,1601.226,"ancestral guardian,
I beseech you..."
1602.685,1604.938,"watch over my daughter, Mulan."
1610.109,1612.362,She has made a terrible mistake.
1619.952,1623.582,"<i>I taught her too late
to know her place.</i>"
1624.958,1626.417,I indulged her.
1627.419,1629.922,<i>She is innocent of the world.</i>
1631.131,1632.173,Of men.
1633.549,1635.384,<i>And the evils of war.</i>
1637.637,1641.016,<i>And now she's in great danger.</i>
1644.435,1646.98,"Please, honored phoenix..."
1648.397,1649.775,<i>protect her.</i>
1660.826,1662.871,Our last apple.
1666.916,1668.626,You need it more than I do.
1670.42,1671.587,We should be there by now.
1673.632,1675.049,Do you think we are lost?
1719.135,1720.721,The phoenix.
1743.492,1747.372,"<i>There were men gathering
from all over the kingdom.</i>"
1747.538,1750.625,"<i>An alien
and savage tribe to her.</i>"
1752.502,1757.965,"<i>To hide amongst them, she knew
she must become one of them.</i>"
1764.472,1765.891,I'm Cricket.
1766.557,1769.394,"My mother says I was born
under an auspicious moon."
1771.771,1774.482,"That is why my mother says
I'm a good luck charm."
1776.652,1777.986,Ow.
1782.574,1785.743,"Need a hand, little man?"
1788.997,1790.123,"Insult me again,"
1790.207,1791.646,"and you'll taste
the tip of my blade."
1792.375,1794.044,"- Lower your sword.
- Or what?"
1801.759,1803.22,I'm your commanding officer.
1804.179,1806.056,"Fighting will not be
tolerated. Am I clear?"
1806.138,1807.391,"Yes, Commander."
1808.392,1810.769,"With your voice, soldier."
1811.269,1813.02,"Yes, Commander."
1820.82,1822.196,What is your name?
1824.031,1825.409,"Hua Jun, Commander."
1826.617,1827.786,Is this your family sword?
1829.288,1831.498,"It belongs to my father,
Hua Zhou."
1836.502,1837.837,Fall in line.
1858.858,1859.859,"Sorry, Ling!"
1860.027,1861.903,"Yao, give it back!
It's not funny!"
1864.823,1866.074,"Po, catch!"
1869.702,1871.329,"I told you to line up
for showers."
1871.872,1873.664,"- Showers?
- Showers."
1873.749,1875.166,You lot stink.
1875.25,1876.375,And I need a volunteer
1876.46,1877.579,"- for night guard duty.
- Me!"
1878.336,1881.464,"I mean, I volunteer, sir."
2000.791,2001.792,Stealing.
2002.294,2004.63,"Penalty, death."
2005.172,2009.175,"Desertion. Penalty, death."
2009.718,2011.053,Bring women into camp
2011.135,2013.763,"or consorting with women
in any way."
2013.931,2017.183,"Penalty, death."
2017.267,2020.77,"Dishonesty.
Penalty..."
2024.106,2027.236,"expulsion, disgrace."
2027.402,2029.904,"Disgrace for you,
disgrace for your family..."
2030.322,2035.035,"disgrace for your village,
disgrace for your country."
2035.618,2037.328,We're going to make men
2037.412,2039.748,out of every single one of you.
2064.106,2065.106,Ow.
2071.905,2072.905,Fire!
2076.742,2079.036,"Only the strongest
will reach the summit."
2080.956,2082.291,"It will take
everything you have."
2086.711,2087.963,Straighten out those arms.
2089.297,2090.673,Keep them up. Shoulder level.
2092.885,2094.385,Keep your mind strong.
2095.637,2097.847,Don't stop.
2099.932,2101.143,Is he crying?
2116.407,2117.534,Fire!
2120.661,2121.663,Fire!
2131.297,2132.965,Give that back!
2191.315,2193.025,Longwei!
2193.11,2194.469,"Report to the barracks
immediately."
2195.903,2196.905,Immediately.
2199.032,2203.077,"Dishonesty.
Penalty, expulsion."
2204.913,2206.248,<i>Disgrace.</i>
2212.545,2214.13,We were matched 28 days ago.
2214.965,2216.632,Her name is Li Li.
2216.8,2220.094,Her skin is white as milk.
2220.262,2223.389,"Her fingers like the tender
white roots of a green onion."
2223.472,2224.766,Ling is a romantic!
2224.849,2226.768,"Her eyes
are like morning dewdrops..."
2226.893,2229.855,I like my women buxom.
2230.606,2232.065,"With strong, wide hips."
2232.148,2234.693,"I like kissing women
with cherry red lips."
2234.818,2235.878,"I don't care
what she looks like."
2235.902,2238.155,"- I agree.
- I care what she cooks like."
2240.699,2242.074,"Tell us, Hua Jun."
2242.242,2243.784,What's your ideal woman?
2246.871,2250.208,My ideal woman is courageous.
2250.291,2252.085,"- A courageous woman?
- Yes."
2256.84,2258.382,And she has a sense of humor.
2259.717,2261.427,"- She's also smart.
- Smart?"
2261.719,2262.822,"Well, what does she look like?"
2262.846,2264.139,That's not the point.
2264.347,2266.557,"Courageous, funny, smart."
2266.724,2268.184,"Hua Jun's not describing
a woman..."
2269.393,2271.188,he's describing me.
