start_time,end_time,text
1914.078,1916.579,"The Sandpeople are easily startled,"
1916.664,1920.084,"but they'll soon be back,
and in greater numbers."
1922.878,1924.337,3PO.
1933.64,1936.392,Where am I? I must have taken a bad step.
1937.853,1939.228,Can you stand?
1939.313,1941.146,"We've got to get out of here
before the Sandpeople return."
1941.23,1943.773,"I don't think I can make it.
You go on, Master Luke."
1943.858,1946.568,"There's no sense
in you risking yourself on my account."
1946.653,1948.069,I'm done for.
1948.154,1949.946,"No, you're not."
1950.031,1951.115,What kind of talk is that?
1951.199,1952.866,Quickly. They're on the move.
1957.663,1959.749,"No, my father didn't fight in the wars."
1959.833,1961.625,He was a navigator on a spice freighter.
1961.71,1963.586,That's what your uncle told you.
1963.67,1965.503,"He didn't hold
with your father's ideals."
1965.588,1968.758,"Thought he should have stayed here
and not gotten involved."
1968.842,1970.8,You fought in the Clone Wars?
1970.885,1973.804,"Yes. I was once a Jedi knight,"
1973.888,1975.221,the same as your father.
1977.768,1979.559,I wish I'd known him.
1979.644,1985.148,"He was the best starpilot in the galaxy
and a cunning warrior."
1985.232,1989.028,"I understand you've become
quite a good pilot yourself."
1989.112,1992.03,And he was a good friend.
1992.115,1994.282,"Which reminds me,"
1994.367,1997.118,I have something here for you.
1999.247,2003.625,"Your father wanted you to have this
when you were old enough,"
2003.71,2005.795,but your uncle wouldn't allow it.
2005.878,2011.424,"He feared you might follow old Obi-Wan on some
damn-fool idealistic crusade like your father did."
2011.509,2013.344,"Sir, if you'll not be needing me,"
2013.427,2014.427,I'll close down for a while.
2014.512,2016.137,Sure. Go ahead.
2017.557,2019.432,What is it?
2019.518,2022.31,It's your father's lightsaber.
2022.395,2025.689,This is the weapon of a Jedi knight.
2025.773,2029.692,"Not as clumsy
or random as a blaster."
2029.778,2035.657,"An elegant weapon
for a more civilized age."
2035.741,2037.992,"For over a thousand generations,"
2038.077,2043.164,"the Jedi knights were the guardians
of peace and justice in the old Republic,"
2043.25,2046.085,"before the dark times,"
2046.169,2047.795,before the Empire.
2050.297,2052.757,How did my father die?
2054.052,2057.137,"A young Jedi named Darth Vader,"
2057.222,2060.391,"who was a pupil of mine
until he turned to evil,"
2060.474,2064.519,"helped the Empire
hunt down and destroy the Jedi knights."
2066.063,2068.731,He betrayed and murdered your father.
2068.817,2072.777,Now the Jedi are all but extinct.
2072.862,2077.782,"Vader was seduced
by the dark side of the Force."
2077.867,2079.409,The Force?
2079.494,2082.913,The Force is what gives a Jedi his power.
2082.998,2087.083,"It's an energy field created
by all living things."
2087.168,2089.043,"It surrounds us, penetrates us,"
2089.128,2091.213,it binds the galaxy together.
2097.637,2101.764,"Now let's see if we can't
figure out what you are, my little friend,"
2101.849,2103.809,and where you come from.
2103.893,2105.603,I saw part of a message he was...
2105.686,2107.521,I seem to have found it.
2107.606,2111.858,"General Kenobi, years ago
you served my father in the Clone Wars."
2111.943,2115.487,"Now he begs you to help him
in his struggle against the Empire."
2115.572,2118.615,"I regret that I am unable to present my
father's request to you in person."
2118.699,2120.492,"But my ship has fallen under attack,"
2120.577,2122.911,"and I am afraid my mission
to bring you to Alderaan has failed."
2123.038,2128.501,"I have placed information vital to the survival of the
rebellion into the memory systems of this R2 unit."
2128.585,2130.418,My father will know how to retrieve it.
2130.503,2134.84,"You must see this droid
safely delivered to him on Alderaan."
2134.925,2136.675,This is our most desperate hour.
2136.76,2140.846,"Help me, Obi-Wan Kenobi.
You're my only hope."
2154.945,2159.864,"You must learn the ways of the Force
if you're to come with me to Alderaan."
2159.949,2162.409,Alderaan? I'm not going to Alderaan.
2162.494,2165.454,"I've got to get home.
It's late. I'm in for it as it is."
2165.539,2168.331,"I need your help, Luke.
She needs your help."
2168.416,2171.585,I'm getting too old for this sort of thing.
2175.59,2177.007,I can't get involved.
2177.092,2179.51,I've got work to do.
2179.594,2182.179,"It's not that I like the Empire. I hate it,"
2182.264,2185.516,"but there's nothing
I can do about it right now."
2185.599,2187.768,It's all such a long way from here.
2187.851,2189.853,That's your uncle talking.
2189.938,2191.188,My uncle.
2191.273,2193.815,How am I ever gonna explain this?
2193.9,2195.608,"Learn about the Force, Luke."
2202.617,2204.909,"Look, I can take you as far as Anchorhead."
2204.994,2209.039,"You can get a transport there to Mos
Eisley or wherever you're going."
2209.123,2213.126,"You must do what you feel
is right, of course."
2220.844,2222.927,"Until this battle station
is fully operational,"
2223.012,2224.471,we are vulnerable.
2224.556,2226.639,The Rebel Alliance is too well equipped.
2226.724,2228.726,They're more dangerous than you realize.
2228.809,2231.228,"Dangerous to your starfleet, Commander,"
2231.313,2233.521,not to this battle station.
2233.606,2238.152,"The rebellion will continue to gain support
in the Imperial Senate-"
2238.235,2241.572,"The Imperial Senate will no longer be
of any concern to us."
2241.655,2245.742,"I have just received word that the emperor
has dissolved the council permanently."
2245.827,2250.079,"The last remnants of the old Republic
have been swept away."
2250.164,2251.623,That's impossible.
2251.708,2254.126,"How will the emperor
maintain control without the bureaucracy?"
2254.21,2258.963,"The regional governors now have
direct control over their territories."
2259.048,2263.135,Fear will keep the local systems in line-
2263.219,2264.637,fear of this battle station.
2264.721,2266.597,And what of the rebellion?
2266.681,2269.974,"If the rebels have obtained a complete
technical readout of this station,"
2270.059,2271.768,"it is possible, however unlikely,"
2271.853,2274.188,"that they might
find a weakness and exploit it."
2274.271,2278.525,"The plans you refer to will
soon be back in our hands."
2278.61,2282.362,"Any attack made by the rebels against
this station would be a useless gesture,"
2282.447,2284.989,"no matter what technical data
they've obtained."
2285.074,2288.702,"This station is now
the ultimate power in the universe."
2288.786,2291.121,I suggest we use it.
2291.206,2295.0,"Don't be too proud of this technological
terror you've constructed."
2295.085,2300.88,"The ability to destroy a planet is
insignificant next to the power of the Force."
2300.965,2304.425,"Don't try to frighten us
with your sorcerer's ways, Lord Vader."
2304.51,2310.056,"Your sad devotion to that ancient religion hasn't
helped you conjure up the stolen data tapes"
2310.141,2314.478,"or given you clairvoyance enough
to find the rebels' hidden fortre..."
2320.402,2323.237,I find your lack of faith disturbing.
2325.197,2327.824,"Enough of this. Vader, release him."
2327.909,2329.451,As you wish.
2331.663,2333.746,This bickering is pointless.
2333.831,2338.626,"Lord Vader will provide us
with the location of the rebel fortress"
2338.711,2341.547,by the time this station is operational.
2341.63,2345.55,"We will then crush the rebellion
with one swift stroke."
2352.307,2354.351,"It looks like the Sandpeople
did this, all right."
2354.436,2356.186,"Look. There's gaffi sticks,
Bantha tracks."
2356.271,2358.521,"It's just, I've never heard of them
hitting anything this big before."
2358.606,2362.192,"They didn't,
but we are meant to think they did."
2362.277,2364.193,These tracks are side-by-side.
2364.278,2368.489,"Sandpeople always ride single file
to hide their numbers."
2368.574,2370.909,"These are the same Jawas
that sold us R2 and 3PO."
2370.994,2375.789,"And these blast points,
too accurate... for Sandpeople."
2375.873,2379.501,"Only imperial stormtroopers
are so precise."
2379.585,2382.755,"But why would imperial troops
want to slaughter Jawas?"
2387.302,2390.846,"If they traced the robots here, they may
have learned who they sold them to,"
2390.929,2392.972,and that would lead them back... home!
2393.056,2394.641,"Wait, Luke!"
2394.726,2396.726,It's too dangerous!
2420.501,2422.043,Uncle Owen!
2422.128,2424.588,Aunt Beru!
2424.672,2426.047,Uncle Owen!
2475.139,2476.556,"And now, Your Highness,"
2476.641,2480.936,"we will discuss the location
of your hidden rebel base."
2523.688,2525.606,"There's nothing you could have done, Luke,"
2525.69,2527.273,had you been there.
2527.358,2529.108,"You'd have been killed, too,"
2529.193,2532.82,"and the droids would now be
in the hands of the Empire."
2532.905,2536.617,I want to come with you to Alderaan.
2536.701,2538.492,There's nothing for me here now.
2538.577,2542.456,"I want to learn the ways of the Force
and become a Jedi like my father."
2557.639,2560.514,Mos Eisley spaceport.
2560.599,2565.853,"You will never find a more wretched hive
of scum and villainy."
2565.938,2567.94,We must be cautious.
2609.356,2611.608,How long have you had these droids?
2611.693,2612.943,Three or four seasons.
2613.027,2614.36,They're up for sale if you want them.
2614.445,2616.32,Let me see your identification.
2616.405,2619.74,You don't need to see his identification.
2619.826,2622.202,We don't need to see his identification.
2622.286,2624.663,These aren't the droids you're looking for.
2624.746,2627.666,These aren't the droids we're looking for.
2627.75,2630.168,He can go about his business.
2630.253,2632.67,You can go about your business.
2632.755,2636.382,Move along.
2651.733,2655.652,"I can't abide those Jawas.
Disgusting creatures!"
2655.737,2658.237,"Go on, go on."
2659.574,2661.992,"I can't understand how
we got by those troops."
2662.076,2663.492,I thought we were dead.
2663.577,2667.873,"The Force can have a strong influence
on the weak-minded."
2670.918,2674.211,"Do you really think we're gonna find
a pilot here that'll take us to Alderaan?"
2674.297,2677.257,"Most of the best freighter pilots
are to be found here,"
2677.34,2678.759,only watch your step.
2678.842,2680.594,This place can be a little rough.
2680.677,2682.804,I'm ready for anything.
2686.266,2687.851,"Come along, R2."
2738.277,2741.362,Hey! We don't serve their kind here.
2741.447,2742.322,What?
2742.405,2744.115,"Your droids, they'll have to wait outside."
2744.199,2745.367,We don't want them here.
2745.451,2747.786,"Why don't you wait out by the speeder?
We don't want any trouble."
2747.869,2749.788,"I heartily agree with you, sir."
2758.213,2759.422,Uh...
2759.507,2760.84,I'll have one of those.
2796.335,2798.085,He doesn't like you.
2798.17,2799.963,I'm sorry.
2800.047,2802.673,"I don't like you, either."
2802.757,2804.592,You just watch yourself.
2804.677,2805.844,We're wanted men.
2805.927,2809.264,I have the death sentence on 12 systems.
2809.347,2810.849,I'll be careful.
2810.932,2812.184,You'll be dead!
2812.268,2814.186,This little one's not worth the effort.
2814.269,2816.563,"Come, let me get you something."
2823.153,2825.405,Aah!
2843.59,2845.132,I'm all right.
2846.26,2851.806,"Chewbacca here is first mate
on a ship that might suit us."
2854.768,2858.271,I don't like the look of this.
2872.702,2876.789,"Han Solo. I'm captain
of the Millennium Falcon."
2876.873,2880.251,"Chewie here tells me you're looking for
passage to the Alderaan system."
2880.335,2882.67,"Yes, indeed, if it's a fast ship."
2882.755,2885.673,"Fast ship? You've never heard
of the Millennium Falcon?"
2885.757,2888.26,Should I have?
