start_time,end_time,text
1370.737,1373.007,"Yeah. We built it
when I was little."
1373.039,1376.779,"We've got this incredible porch
that looks over the vineyard."
1376.809,1379.609,"- And then...
- Who's that?"
1379.646,1383.876,"That's my dad. He didn't know
I was taking the picture then."
1383.916,1386.016,"He's kind of like
my best friend."
1386.052,1389.092,We do everything together.
1391.591,1395.061,"- What's the matter?
- Oh, it's chilly in here."
1395.094,1396.734,That's all.
1401.801,1405.041,"- Want one?
- Oh, sure. I love Oreos."
1405.071,1408.541,"At home I eat them
with peanut butter."
1408.575,1413.045,"You do? That is so weird!
So do I."
1413.079,1416.619,"You're kidding. Most people
find that totally disgusting."
1416.649,1421.089,"- I know. I don't get it.
- Me either!"
1424.591,1428.501,"What's your dad like? Is he the
kind of father you can talk to"
1428.528,1430.558,"or is he
a workaholic type that says,"
1430.597,1434.897,"""I'll talk to you later, honey,""
but never does. I hate that."
1434.934,1436.844,"I don't have a father, actually."
1436.869,1439.639,"I mean, I had one once,
I suppose."
1439.672,1442.072,"But my parents divorced
years ago."
1442.108,1444.508,"My mother
never even mentions him."
1444.544,1447.914,"It's like he evaporated
into thin air or something."
1447.947,1450.917,"It's scary the way
nobody stays together anymore."
1450.95,1454.02,"- Tell me about it.
- How old are you?"
1454.053,1455.923,I'll be twelve on October 11.
1455.955,1458.455,So will I.
1458.491,1461.631,"- Your birthday's on October 11?
- Yeah."
1461.661,1465.001,"- How weird is that?
- Extremely."
1465.031,1468.031,"Oh, hey, it's stopped raining."
1468.067,1471.867,"You wanna go get
a popsicle or something?"
1479.178,1481.508,"- What's the matter?
- Hallie..."
1481.548,1484.948,"- What's your mother like?
- I never met her."
1484.984,1488.194,"She and my dad split up when
I was a baby. Maybe even before."
1488.22,1491.02,"I'm not sure. He doesn't like
to talk about her."
1491.057,1494.627,"But I know she was
really, really beautiful."
1494.661,1496.631,How do you know that?
1496.663,1500.233,"My dad had this old picture of
her hidden in his sock drawer."
1500.266,1504.736,"He caught me looking at it all
the time so he gave it to me."
1504.771,1508.681,"I'm really thirsty. Sure you
don't want to get a lemonade?"
1508.708,1512.078,"Stop thinking about your stomach
at a time like this!"
