start_time,end_time,text
1644.5,1646.89,"- Is
- All the riches here
- Mine"
1646.98,1649.18,"- From this minute this land
- Mine
- And what's in it"
1649.26,1652.49,"- Is mine
- And dig and dig
and diggety dig"
1652.58,1654.73,"Hey, nonny, nonny
It's mine"
1813.26,1816.3,No! Wait. Please.
1823.62,1825.66,Please!
1827.38,1829.74,Don't run off.
1832.14,1835.5,"It's all right.
I'm not gonna hurt you."
1835.58,1837.89,"Here. Let me help you
out of there."
1841.22,1844.9,"You don't understand
a word I'm saying, do you?"
1848.58,1850.97,It's all right.
1866.82,1870.29,Listen with your heart
1870.38,1873.74,You will understand
1880.78,1883.38,Let it break upon you
1883.46,1888.82,Like a wave upon the sand
1888.9,1893.93,"- Who are you?
- Listen with your heart"
1894.02,1898.81,You will understand
1898.9,1901.13,Pocahontas.
1901.22,1903.58,What? What did you say?
1903.66,1906.97,My name is Pocahontas.
1911.18,1913.06,I'm John Smith.
1917.54,1919.58,"That's it.
Keep at it, men."
1919.66,1924.21,"Keep digging. It's got to
be here somewhere."
1924.3,1927.61,"- There's 30 more of them
down by the ridge.
- That makes more than a hundred."
1928.14,1931.26,"- Anything yet?
- Nothing but rocks
and dirt, sir."
1931.34,1935.02,"- Um, how long are we going to
keep digging like this, sir?
- Aye."
1935.1,1937.54,"We're slaving away,
busting our backs
day and night..."
1937.62,1939.9,"- for...
- For king and country.
I know, I know."
1939.98,1943.53,"And I share your fatigue.
Mmm. Wiggins?"
1943.62,1947.01,"- Wiggins?
- Coming!"
1947.1,1948.93,Dispose of this.
1950.46,1954.9,"Who's a good doggy, hmm?
Who's a good doggy?"
1954.98,1957.05,"Fetch, boy!"
1961.46,1965.14,"- Savages! It's an ambush!
Arm yourselves!
- Run!"
1965.22,1968.1,Arm yourselves!
1968.18,1971.46,"Make sure every man
has a musket."
1971.54,1973.53,Shoot!
1975.1,1977.49,"Them, you idiot!"
1987.7,1990.66,"Where's that blasted Smith
when I need him?"
1996.94,1999.14,Namontack!
2008.78,2010.98,Back to the village.
2012.94,2016.49,"Shut up. Shut up, you fools!
They'll be back."
2018.66,2022.58,"Everyone, back to camp. Get
the rest of the cannons ashore
and finish building the fort!"
2022.66,2024.54,"Aye, Governor."
2024.62,2026.98,And you.
2027.06,2029.29,"Learn to use
that thing properly."
2029.38,2032.85,"A man's not a man
unless he knows how to shoot."
2040.7,2044.9,"These beasts invade our shores,
and now this."
2047.46,2050.02,This wound is strange to me.
2052.82,2056.7,"We will fight this enemy,
but we cannot do it alone."
2056.78,2060.3,"Kocoum, send messengers
to every village in our nation."
2060.38,2062.74,"We will call on our brothers
to help us fight."
2062.82,2065.5,These white men are dangerous.
2065.58,2067.89,No one is to go near them.
2071.94,2074.54,"- It's called a helmet.
- Helmet."
2076.62,2081.14,"- So, uh, what river is this?
- Qui-yough-co-hannock."
2081.22,2083.98,"You have the most
unusual names here."
2088.58,2090.73,Pocahontas.
2090.82,2093.94,"You have the most
unusual name too."
2094.02,2096.66,John Smith.
2096.74,2099.05,Hey!
2099.14,2101.1,"Is this bottomless pit
a friend of yours?"
2101.18,2103.01,Meeko!
2103.1,2105.25,"Well, how do you do, Meeko?"
2107.62,2111.62,"It's all right.
It's just a handshake.
Here, let me show you."
2114.1,2118.33,"- Nothing's happening.
- Uh, no, no.
I need your hand first."
2123.1,2126.01,It's how we say hello.
2128.86,2130.98,This is how we say hello.
2138.14,2140.42,And how we say goodbye.
2142.02,2144.09,I like hello better.
2149.66,2151.62,"Yeah, I remember you."
2152.74,2154.73,"Flit just doesn't
like strangers."
2154.82,2156.7,"Well, I'm not a stranger
any more."
2156.78,2159.17,"Hmm. Stubborn little
fellow, isn't he?"
2159.26,2161.14,Very stubborn.
2161.22,2163.05,Hey!
2163.14,2165.9,"Meeko, come back here."
2165.98,2169.21,"Don't worry. He can't hurt it.
Hey! What are you doing? Get..."
2169.3,2171.86,"- Meeko, bring that back!
- N-No, it's all right."
2171.94,2173.85,"He can keep it.
Call it a gift."
2176.82,2179.1,"- What was that?
- My compass."
2179.18,2182.02,"- Compass?
- It tells you how to find
your way when you get lost."
2182.1,2184.17,"But it's all right.
I'll get another one in London."
2184.26,2186.62,"- London.
Is that your village?
- Yes."
2186.7,2189.01,"- It's a very big village.
- What's it like?"
2189.1,2193.49,"Well, it's got streets
filled with carriages,
bridges over the rivers..."
2193.58,2196.05,and buildings as tall as trees.
2196.14,2198.02,"- I'd like to see those things.
- You will."
2198.1,2199.93,"- How?
- We're going to build them here."
2200.02,2204.14,"We'll show your people how
to use this land properly,
how to make the most of it."
2204.22,2206.26,"- Make the most of it?
- Yes."
2206.34,2210.42,"- We'll build roads
and decent houses and...
- Our houses are fine."
2210.5,2213.46,"You think that only because
you don't know any better."
2214.98,2218.53,"W-Wait a minute.
Don't take it tha... Hey. Hey!"
2218.62,2221.42,Wait! Wa-Wait!
2221.5,2223.49,"There's so much
we can teach you."
2223.58,2226.54,"- We've improved the lives
of savages all over the world.
- Savages?"
2226.62,2228.69,"Uh, not that you're a savage."
2228.78,2233.14,"- Just my people.
- No. Listen. That's not what
I meant. Let me explain, uh..."
2233.22,2236.18,"- Let go!
- No, I'm not letting you leave."
2237.82,2239.7,"Look, don't do this."
2239.78,2243.22,"Savage is just a word,
uh, you know."
2243.3,2247.9,"- A term for people
who are uncivilized.
- Like me."
2247.98,2252.21,"Well, when I say uncivilized,
what I mean is, is..."
2261.06,2264.9,"What you mean is, not like you."
2264.98,2267.74,You think I'm an ignorant savage
2267.82,2272.37,"And you've been so many places
I guess it must be so"
2272.46,2275.06,But still I cannot see
2275.14,2278.26,If the savage one is me
2278.34,2283.89,"How can there be so much
that you don't know"
2283.98,2288.82,You don't know
