start_time,end_time,text
1526.066,1528.275,Duchess? Kittens? Gone?
1528.442,1530.236,"Why, that's terrible."
1530.403,1532.238,But where? Why?
1532.404,1536.991,"Good heavens. Anything could happen
to them on a night like this."
1537.16,1542.413,"Get washed down a storm drain,
struck by lightning..."
1542.582,1544.083,"Oh, they'll need help."
1545.167,1546.626,I've just got to find them.
1550.298,1552.799,Duchess! Kittens?
1552.968,1554.969,[thunderclap]
1560.976,1563.018,Duchess!
1563.185,1565.104,Kittens!
1565.98,1568.315,Kittens!
1575.323,1577.24,[rooster crowing]
1583.498,1587.166,"[male voice] ♪ I like a chee-chee-
chee-rony like they make at home"
1587.335,1590.336,"♪ Or a healthy fish
with a big backbone"
1590.505,1592.548,♪ I'm Abraham de Lacy
1594.009,1596.009,♪ Giuseppe Casey
1597.345,1599.096,♪ Thomas O'Malley
1600.515,1602.849,♪ O'Malley the alley cat
1603.018,1605.853,♪ I've got that wanderlust
1606.02,1608.105,♪ Gotta walk the scene
1609.523,1612.358,♪ Gotta kick up highway dust
1612.527,1615.194,♪ Feel the grass that's green
1616.155,1618.781,♪ Gotta strut them city streets
1618.95,1624.163,"♪ Showin' off my éclat, yeah"
1624.33,1627.04,♪ Tellin' my friends ofthe social elite
1627.208,1629.667,♪ Or some cute cat I happen to meet
1629.836,1632.086,♪ That I'm
1634.214,1635.548,♪ Abraham de Lacy
1635.717,1637.384,♪ Giuseppe Casey
1637.551,1639.385,♪ Thomas O'Malley
1640.555,1642.806,♪ O'Malley the alley cat
1644.058,1649.229,"[giggling] Oh, my. Monsieur,
your name seems to cover all of Europe."
1649.396,1652.9,Of course. I'm the only cat of my kind.
1653.067,1657.112,♪ I'm king ofthe highway
1657.279,1659.823,♪ Prince ofthe boulevard
1660.95,1663.201,♪ Duke ofthe avant-garde
1664.119,1666.954,♪ The world is my backyard
1667.123,1669.833,♪ So if you're goin' my way
1670.0,1673.461,♪ That's the road you wanna seek
1673.63,1675.463,♪ Calcutta to Rome
1675.632,1678.467,♪ Or home sweet home in Paris
1678.634,1681.26,"♪ Magnifique, you all"
1682.763,1684.932,"Oh, boy, an alley cat."
1685.099,1687.058,"Shh, shh. Listen."
1687.227,1690.104,♪ I only got myself
1690.605,1693.773,♪ And this big old world
1693.942,1697.111,♪ But I sip that cup of life
1697.278,1699.946,♪ With my fingers curled
1700.74,1703.616,♪ I don't worry what road to take
1703.785,1706.161,♪ I don't have to think ofthat
1708.539,1711.625,♪ Whatever I take is the road I make
1711.792,1714.627,"♪ It's the road of life
Make no mistake"
1714.796,1717.588,♪ For me
1717.757,1720.299,"♪ Yeah, Abraham de Lacy"
1720.468,1721.844,♪ Giuseppe Casey
1722.01,1724.137,♪ Thomas O'Malley
1725.14,1727.849,♪ O'Malley the alley cat ♪
1730.811,1734.064,"That's right.
And I'm very proud of that."
1734.231,1736.316,Yeah.
1736.483,1738.568,[giggles]
1738.737,1740.069,Bravo.
1740.238,1743.49,Very good. You are a great talent.
1743.657,1745.491,"Oh, thank you."
1745.66,1747.661,And what might your name be?
1747.828,1749.663,My name is Duchess.
1749.83,1751.874,Duchess.
1752.04,1755.586,Beautiful. Love it.
1755.753,1757.837,And those eyes.
1758.006,1759.338,Oooh.
1759.507,1763.343,"Why, your eyes are like
sapphires sparkling so bright."
1763.51,1767.306,"They make the morning radiant
and light."
1767.473,1771.643,"- How romantic.
- Sissy stuff."
1771.81,1774.52,[speaks French]
1774.689,1775.689,Very poetic.
1775.856,1778.357,But it is not quite Shakespeare.
1778.526,1781.653,"Of course not.
That's pure O'Malley, baby."
1781.82,1783.238,Right off the cuff.
1783.405,1784.99,I got a million of them.
1785.157,1786.741,"Oh, no more, please."
1786.91,1789.452,I am really in a great deal of trouble.
1789.621,1790.871,Trouble?
1791.038,1792.705,Helping beautiful dames...
1792.874,1795.959,"...uh, uh, damsels in distress
is my specialty."
1796.126,1798.377,"Now, what's the hang-up,
your ladyship?"
1798.546,1801.964,"Well, it is most important
that I get back to Paris."
1802.133,1805.969,"So if you would be just so kind
and show me the way..."
